path,cell_model,purpose,SHA256,size_bytes,status,source_generated,current_historical
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/final_after_HH2_singularity_fix/trace_p0p750_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,500c2c1e2fbc841bbe74c1507258f8fd640c96b2e701d63f2a0b5ee05f1522bc,2159198,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/final_after_HH2_singularity_fix/trace_p1p000_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,6f98ffca486c0e335302eca3bc63d0496af42a9596fb01f7469e8380f7e4fdcc,2156659,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/final_after_HH2_singularity_fix/validation.svg,L292-E1-LCN,"Visualization of morphology, simulation, or validation output",6b0dfa703887a79c358d67a18b8c1dc60577f8823bb19aa043e51c35a51d3436,251991,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/baseline/metrics.csv,L292-E1-LCN,Raw or summarized evidence for a model result,2dda4b5ab6bdcb6146c9e6475feb1eaaed0583866d410cfff2f04340fb428727,1025,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/baseline/section_inventory.json,L292-E1-LCN,Project metadata or historical artifact,a8a786698c510d18ecdf079c7a119349d834ee5701ba0333db385ba5e96ebe7c,426245,retained,source,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/baseline/summary.json,L292-E1-LCN,Project metadata or historical artifact,56454a26edf4a8aeddcf0462357b8c3cf31a907ded930489dde635c083b51b50,5546,retained,source,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/baseline/trace_p0p400_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,741e5df415afdb4384786a21dc7ecd2a89d2837344ce37e123422dda9c5a52c9,1081632,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/baseline/trace_p0p750_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,3d70d376562ce9bf7d1e657e3d44bdc16c5767b5372bf9e57000aae6c1f8b200,1079595,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/baseline/validation.svg,L292-E1-LCN,"Visualization of morphology, simulation, or validation output",e3745f37a0813df7918c8fd1c60685b47558ca730d82576c9047a3a165142caa,76534,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/no_borgka/metrics.csv,L292-E1-LCN,Raw or summarized evidence for a model result,661fcf377255cf512bc07703370711d9d23ede445483149c0dc57c30e9ac21d0,1066,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/no_borgka/section_inventory.json,L292-E1-LCN,Project metadata or historical artifact,4acb1b61cd94274448a86296a2b742fed610dd3456d12f7deaf22649d122ed73,426245,retained,source,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/no_borgka/summary.json,L292-E1-LCN,Project metadata or historical artifact,3f3f0b3a066c794bb4ac8c9c2a001e3d4d9d0f0346466c4620b2d55434f43ee8,6225,retained,source,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/no_borgka/trace_p0p400_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,180945ab7670d701fdc8d0117188da51537bdaa64f758a1fe5876e5fff256f6d,805707,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/no_borgka/trace_p0p750_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,a51c0d22d725e230158401fba34d6170e6b3aaf5f37936c8e42ff8537fe6d05c,803228,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/no_borgka/validation.svg,L292-E1-LCN,"Visualization of morphology, simulation, or validation output",da862f27962fa328134b10817d0612cd738d3deae63b0751abceda4d9a6088bb,73853,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/no_HH2_K/metrics.csv,L292-E1-LCN,Raw or summarized evidence for a model result,44202fd48689b80c218a4f85001c3f0c806364c5dd1645dbe8a5d35af476a501,948,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/no_HH2_K/section_inventory.json,L292-E1-LCN,Project metadata or historical artifact,640a8ba7149641f99a238cfc790a52da707b12b50af597a1695708665354d1c4,426245,retained,source,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/no_HH2_K/summary.json,L292-E1-LCN,Project metadata or historical artifact,b94fe34c8db720cc8e290519076627e30bd2201878844bffd5ceec8e476fdd36,5059,retained,source,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/no_HH2_K/trace_p0p400_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,7630e761acfd7dc38f0ffa29dc40e2bc567492b493af0af42e67db496b1a4c76,807290,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/no_HH2_K/trace_p0p750_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,3553efb1bc64d5b553b71b37ab5c87c7f036857f6e078768aef58a104064dbd3,794965,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/no_HH2_K/validation.svg,L292-E1-LCN,"Visualization of morphology, simulation, or validation output",6fe0b3e91d0ff0bed9ca021cfd5cad1125cfff02b3075838286d37ecedca6113,73863,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/no_KDRI/metrics.csv,L292-E1-LCN,Raw or summarized evidence for a model result,bf602f73705a28114e33d9b289de71531978dabd7bcd0336c7f76f8c5484abc5,1064,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/no_KDRI/section_inventory.json,L292-E1-LCN,Project metadata or historical artifact,c4b553b0be0cc4f3361888ff78563c6ca8626d79f9abf5e825b3f51a8b43b920,426245,retained,source,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/no_KDRI/summary.json,L292-E1-LCN,Project metadata or historical artifact,12718d69d97dd4bacd7cd1c2a204c41335f79f1fca5ce4e5b2e6a6785f52e647,5640,retained,source,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/no_KDRI/trace_p0p400_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,dd45c4d8c918caadb0504bf1558a7674081353106e4534e20c64700d92c49ec6,807479,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/no_KDRI/trace_p0p750_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,cbd382773131e27f1b12e8b2f07789b4fc839f93fa4edb6ba22bf1f2e6ccc826,805233,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/no_KDRI/validation.svg,L292-E1-LCN,"Visualization of morphology, simulation, or validation output",97a088a23ee89401e62b349def62791195d4f29254629465b14ea198a6bda62e,73853,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/sodium_minus10pct/metrics.csv,L292-E1-LCN,Raw or summarized evidence for a model result,1a7b5c31d821c4d10ede2df79789a4ea8c4fdaaa81430750141c71a4582c3dcf,1007,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/sodium_minus10pct/section_inventory.json,L292-E1-LCN,Project metadata or historical artifact,5e1dcc28ac4224f3e8462f7cdf685b55728ccf6c037d5d3e14c0f12711e3d44f,426245,retained,source,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/sodium_minus10pct/summary.json,L292-E1-LCN,Project metadata or historical artifact,08378e1ca75e217edd6ae0c87ef827d253baaaf20982a31c47eabf9833f04539,5492,retained,source,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/sodium_minus10pct/trace_p0p400_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,88524c92acd5dd1b1c8288b2b938c415ccf191c203514b060e91796399c9eb9a,807768,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/sodium_minus10pct/trace_p0p750_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,8d08708cdd570b4074e07607db2376bc1cbbd4b142c980bca4360ef895b9a169,805458,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/mechanism_contribution/sodium_minus10pct/validation.svg,L292-E1-LCN,"Visualization of morphology, simulation, or validation output",689bd39c0b20a4697d27c2b5707f8492fe103d76880f6bb2dac8859995fdaee6,73844,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/one_current_diagnostic/metrics.csv,L292-E1-LCN,Raw or summarized evidence for a model result,f72ceb130268c6d9f77ee58682223547fd6b54d32ecbb56f809bd7adacdf2600,562,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/one_current_diagnostic/section_inventory.json,L292-E1-LCN,Project metadata or historical artifact,350d4a904041c49a4e65dc2c131ebbb35ddd6ba304879cfbaeeb8ab8ee0979d6,426445,retained,source,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/one_current_diagnostic/summary.json,L292-E1-LCN,Project metadata or historical artifact,cbd01b204424ca153a9f0be76e66edba7a67a54de29eeebd233e9ac364db4386,3651,retained,source,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/one_current_diagnostic/trace_p0p000_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,78c026e21551eb50c38be3d3e3c8766b8b56e6b8ef2c61a5bfcbb61cc0b8b0ee,1615716,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/one_current_diagnostic/validation.svg,L292-E1-LCN,"Visualization of morphology, simulation, or validation output",587f5da8e22a73ce93bc8ec0fc8bd1f1e2661e01c096b1c71d34788466c4e1fb,37334,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/rheobase_refinement_10pA/metrics.csv,L292-E1-LCN,Raw or summarized evidence for a model result,8560ba9e5ff2dad03cc3e45fd8fe0783e9762266b3f2187dae0b67c6c3d61538,1374,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/rheobase_refinement_10pA/section_inventory.json,L292-E1-LCN,Project metadata or historical artifact,b8bffe1d8814049b2cbf855bd45498707fba7790ae13cfb1d36ff985bd7fb0a7,426445,retained,source,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/rheobase_refinement_10pA/summary.json,L292-E1-LCN,Project metadata or historical artifact,dd3ecd6d34096316a850b0920c795d6aeedea8d27d66dc1f9b8df589607f9e92,7618,retained,source,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/rheobase_refinement_10pA/trace_p0p360_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,0e5f8a926bbe75daf75b36c538e549a37ebfdd521f5516306ae330169701d7ff,2163717,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/rheobase_refinement_10pA/trace_p0p370_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,1cf78ccebc7dfebaabf30fa800d1f2cc85774a9fa58c91614acd49a45f53d921,2163717,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/rheobase_refinement_10pA/trace_p0p380_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,23a3691912de14d073153c8b3601a850a663a3eb2470373117e90d9e9c96c782,2163433,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/rheobase_refinement_10pA/trace_p0p390_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,e0a2a144bf24354a6d419fcaee83f4f46f97579c78cc5d992eb85736918bc177,2163149,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/rheobase_refinement_10pA/validation.svg,L292-E1-LCN,"Visualization of morphology, simulation, or validation output",cfb635b95446ff0374e239e046a2de9261f2ff621ec467ad5e8f421a47682ffc,144391,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/rheobase_refinement_50pA/metrics.csv,L292-E1-LCN,Raw or summarized evidence for a model result,45d364458cf09afb3336158486638d79e6e04eab07596412c60445d876957aa3,1014,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/rheobase_refinement_50pA/section_inventory.json,L292-E1-LCN,Project metadata or historical artifact,723d5d9fd58aaf12fba1696eea641ecf9bf3e2bcc620890e99f7f5fa270d8d23,426445,retained,source,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/rheobase_refinement_50pA/summary.json,L292-E1-LCN,Project metadata or historical artifact,d4920e168debf8a3a59bfff5597d53f3d83052dce973db1e7e1bff0130e4d9a6,6054,retained,source,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/rheobase_refinement_50pA/trace_p0p250_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,f51a15021d6f2228e8f2f59f53e50ba074601dea15321302e0515663ba8bb261,2163717,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/rheobase_refinement_50pA/trace_p0p300_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,92295994ebb221afd9bc2c6f1a7bade2138b0fbc39b1b0c30ec8ec5d943226f3,2163717,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/rheobase_refinement_50pA/trace_p0p350_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,1b2f31dc7fe41c45207ca25f0c7a49a646dbd1e0f59ed3d01d300676119002b6,2163717,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/delayed_excitatory/rheobase_refinement_50pA/validation.svg,L292-E1-LCN,"Visualization of morphology, simulation, or validation output",f3984f45942ff0f4c643fc56c269ccc46b13f64af7259e219668521ec76c6bb4,108176,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/eTrC/area_preserved_broad/metrics.csv,L292-E1-LCN,Raw or summarized evidence for a model result,48691540b1c761bfb726062ae86f3c90cd02ff4ee1e8037b98008f0af57a4103,1573,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/eTrC/area_preserved_broad/section_inventory.json,L292-E1-LCN,Project metadata or historical artifact,2bdd0dd6328c84ec0a01f7b6d0c3b41184e81afc4eed5a3cd2f32d834e14e385,426445,retained,source,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/eTrC/area_preserved_broad/summary.json,L292-E1-LCN,Project metadata or historical artifact,497e103a45b6ea2eb6b33c4da1b816c59aa0930094cb646f61e975457cdc5d69,10573,retained,source,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/eTrC/area_preserved_broad/trace_m0p020_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,b755cb4d13eb73e31bb1ce9fcf8711dbe9cc1132d4956118ee45cfd522620586,1615716,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/eTrC/area_preserved_broad/trace_p0p000_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,be42adf50b78220fa457c7e5afddf993f2e2ebb9acaa5cc805f3f9a14f545ec6,1615716,retained,generated,current/supporting
cells/L292_E1_excitatory_interneuron/results/23C/eTrC/area_preserved_broad/trace_p0p050_nA.csv,L292-E1-LCN,Raw or summarized evidence for a model result,37a2aba5dae92f192499479c2705dbfc7cfb1e5d35fcb64a4ff269814bdc2048,1615716,retained,generated,current/supporting
